TxBENCH,0.96 beta,詳細ベンチマーク,

経過時間,現在の読み込み mB/s,現在の書き込み mB/s,現在の読み込み MB/s,現在の書き込み MB/s,現在の読み込み IO/s,現在の書き込み IO/s,現在の読み込み平均応答時間(ms),現在の書き込み平均応答時間(ms),現在の読み込み最小応答時間(ms),現在の書き込み最小応答時間(ms),現在の読み込み最大応答時間(ms),現在の書き込み最大応答時間(ms),現在の読み込みバイト数,現在の書き込みバイト数,現在の読み込みI/O数,現在の書き込みI/O数,全体の読み込み mB/s,全体の書き込み mB/s,全体の読み込み MB/s,全体の書き込み MB/s,全体の読み込み IO/s,全体の書き込み IO/s,全体の読み込み平均応答時間(ms),全体の書き込み平均応答時間(ms),全体の読み込み最小応答時間(ms),全体の書き込み最小応答時間(ms),全体の読み込み最大応答時間(ms),全体の書き込み最大応答時間(ms),全体の読み込みバイト数,全体の書き込みバイト数,全体の読み込みI/O数,全体の書き込みI/O数,
0:05:57:994,0.000000,0.008199,0.000000,0.007819,0.000000,2.001749,0.000000,336.026000,0.000000,69.567700,0.000000,602.484300,0,8192,0,2,0.000000,1.731713,0.000000,1.651490,0.000000,422.781470,0.000000,2.361794,0.000000,0.170000,0.000000,1233.316800,0,619937792,0,151352,
0:05:58:994,0.000000,0.008192,0.000000,0.007813,0.000000,2.000116,0.000000,622.252650,0.000000,604.817800,0.000000,639.687500,0,8192,0,2,0.000000,1.726912,0.000000,1.646912,0.000000,421.609416,0.000000,2.369985,0.000000,0.170000,0.000000,1233.316800,0,619945984,0,151354,
0:05:59:994,0.000000,0.397226,0.000000,0.378824,0.000000,96.979014,0.000000,7.091721,0.000000,0.177900,0.000000,228.843800,0,397312,0,97,0.000000,1.723218,0.000000,1.643388,0.000000,420.707447,0.000000,2.373009,0.000000,0.170000,0.000000,1233.316800,0,620343296,0,151451,
0:06:00:994,0.000000,0.008192,0.000000,0.007812,0.000000,1.999961,0.000000,604.036850,0.000000,591.482900,0.000000,616.590800,0,8192,0,2,0.000000,1.718467,0.000000,1.638858,0.000000,419.547542,0.000000,2.380954,0.000000,0.170000,0.000000,1233.316800,0,620351488,0,151453,
0:06:01:994,0.000000,0.393225,0.000000,0.375008,0.000000,96.002102,0.000000,12.911124,0.000000,0.178500,0.000000,617.318200,0,393216,0,96,0.000000,1.714806,0.000000,1.635366,0.000000,418.653768,0.000000,2.387625,0.000000,0.170000,0.000000,1233.316800,0,620744704,0,151549,
0:06:02:994,0.000000,0.004097,0.000000,0.003907,0.000000,1.000197,0.000000,594.592500,0.000000,594.592500,0.000000,594.592500,0,4096,0,1,0.000000,1.710094,0.000000,1.630873,0.000000,417.503406,0.000000,2.391532,0.000000,0.170000,0.000000,1233.316800,0,620748800,0,151550,
0:06:03:994,0.000000,0.008190,0.000000,0.007810,0.000000,1.999404,0.000000,626.736700,0.000000,587.455700,0.000000,666.017700,0,8192,0,2,0.000000,1.705417,0.000000,1.626412,0.000000,416.361544,0.000000,2.399772,0.000000,0.170000,0.000000,1233.316800,0,620756992,0,151552,
0:06:04:994,0.000000,0.397489,0.000000,0.379075,0.000000,97.043184,0.000000,11.891752,0.000000,0.178600,0.000000,589.345200,0,397312,0,97,0.000000,1.701835,0.000000,1.622996,0.000000,415.487067,0.000000,2.405843,0.000000,0.170000,0.000000,1233.316800,0,621154304,0,151649,
0:06:05:994,0.000000,0.004094,0.000000,0.003904,0.000000,0.999490,0.000000,584.662800,0.000000,584.662800,0.000000,584.662800,0,4096,0,1,0.000000,1.697194,0.000000,1.618570,0.000000,414.353982,0.000000,2.409683,0.000000,0.170000,0.000000,1233.316800,0,621158400,0,151650,
0:06:06:994,0.000000,0.008198,0.000000,0.007818,0.000000,2.001385,0.000000,634.227250,0.000000,625.326000,0.000000,643.128500,0,8192,0,2,0.000000,1.692595,0.000000,1.614184,0.000000,413.231155,0.000000,2.418015,0.000000,0.170000,0.000000,1233.316800,0,621166592,0,151652,
0:06:07:995,0.000000,0.384582,0.000000,0.366766,0.000000,93.892062,0.000000,7.258231,0.000000,0.179000,0.000000,325.337400,0,385024,0,94,0.000000,1.689036,0.000000,1.610791,0.000000,412.362369,0.000000,2.421013,0.000000,0.170000,0.000000,1233.316800,0,621551616,0,151746,
0:06:08:995,0.000000,0.012289,0.000000,0.011719,0.000000,3.000125,0.000000,399.114433,0.000000,0.359200,0.000000,605.243600,0,12288,0,3,0.000000,1.684492,0.000000,1.606457,0.000000,411.253008,0.000000,2.428856,0.000000,0.170000,0.000000,1233.316800,0,621563904,0,151749,
0:06:09:994,0.000000,0.008200,0.000000,0.007820,0.000000,2.001855,0.000000,580.770100,0.000000,573.314400,0.000000,588.225800,0,8192,0,2,0.000000,1.679966,0.000000,1.602140,0.000000,410.147921,0.000000,2.436478,0.000000,0.170000,0.000000,1233.316800,0,621572096,0,151751,
0:06:10:994,0.000000,0.397439,0.000000,0.379028,0.000000,97.031089,0.000000,9.807898,0.000000,0.176800,0.000000,475.821400,0,397312,0,97,0.000000,1.676510,0.000000,1.598844,0.000000,409.304189,0.000000,2.441187,0.000000,0.170000,0.000000,1233.316800,0,621969408,0,151848,
0:06:11:995,0.000000,0.004091,0.000000,0.003902,0.000000,0.998845,0.000000,572.362600,0.000000,572.362600,0.000000,572.362600,0,4096,0,1,0.000000,1.672009,0.000000,1.594552,0.000000,408.205301,0.000000,2.444940,0.000000,0.170000,0.000000,1233.316800,0,621973504,0,151849,
0:06:12:994,0.000000,0.008200,0.000000,0.007821,0.000000,2.002048,0.000000,620.854800,0.000000,611.822000,0.000000,629.887600,0,8192,0,2,0.000000,1.667553,0.000000,1.590302,0.000000,407.117371,0.000000,2.453085,0.000000,0.170000,0.000000,1233.316800,0,621981696,0,151851,
0:06:13:994,0.000000,0.290841,0.000000,0.277368,0.000000,71.006092,0.000000,10.354599,0.000000,0.187500,0.000000,560.535900,0,290816,0,71,0.000000,1.663872,0.000000,1.586792,0.000000,406.218733,0.000000,2.456778,0.000000,0.170000,0.000000,1233.316800,0,622272512,0,151922,
0:06:14:995,0.000000,0.110461,0.000000,0.105343,0.000000,26.967930,0.000000,58.151263,0.000000,0.184000,0.000000,623.542700,0,110592,0,27,0.000000,1.659724,0.000000,1.582837,0.000000,405.206172,0.000000,2.466674,0.000000,0.170000,0.000000,1233.316800,0,622383104,0,151949,
0:06:15:994,0.000000,0.004099,0.000000,0.003909,0.000000,1.000638,0.000000,560.448200,0.000000,560.448200,0.000000,560.448200,0,4096,0,1,0.000000,1.655324,0.000000,1.578640,0.000000,404.131818,0.000000,2.470346,0.000000,0.170000,0.000000,1233.316800,0,622387200,0,151950,
0:06:16:994,0.000000,0.008194,0.000000,0.007814,0.000000,2.000420,0.000000,580.937650,0.000000,555.267400,0.000000,606.607900,0,8192,0,2,0.000000,1.650956,0.000000,1.574474,0.000000,403.065355,0.000000,2.477960,0.000000,0.170000,0.000000,1233.316800,0,622395392,0,151952,
0:06:17:997,0.000000,0.277797,0.000000,0.264928,0.000000,67.821582,0.000000,14.693932,0.000000,0.180200,0.000000,543.760200,0,278528,0,68,0.000000,1.647313,0.000000,1.571000,0.000000,402.176119,0.000000,2.483424,0.000000,0.170000,0.000000,1233.316800,0,622673920,0,152020,
0:06:18:994,0.000000,0.115023,0.000000,0.109695,0.000000,28.081825,0.000000,33.341993,0.000000,0.184300,0.000000,545.197900,0,114688,0,28,0.000000,1.643282,0.000000,1.567156,0.000000,401.191915,0.000000,2.489107,0.000000,0.170000,0.000000,1233.316800,0,622788608,0,152048,
0:06:19:994,0.000000,0.008191,0.000000,0.007812,0.000000,1.999804,0.000000,558.075000,0.000000,536.119200,0.000000,580.030800,0,8192,0,2,0.000000,1.638979,0.000000,1.563052,0.000000,400.141281,0.000000,2.496415,0.000000,0.170000,0.000000,1233.316800,0,622796800,0,152050,
0:06:20:995,0.000000,0.012279,0.000000,0.011710,0.000000,2.997692,0.000000,385.588233,0.000000,21.307900,0.000000,593.915300,0,12288,0,3,0.000000,1.634706,0.000000,1.558977,0.000000,399.098083,0.000000,2.503973,0.000000,0.170000,0.000000,1233.316800,0,622809088,0,152053,
0:06:21:995,0.000000,0.266110,0.000000,0.253782,0.000000,64.968146,0.000000,16.662891,0.000000,0.180000,0.000000,522.644300,0,266240,0,65,0.000000,1.631121,0.000000,1.555558,0.000000,398.222950,0.000000,2.510024,0.000000,0.170000,0.000000,1233.316800,0,623075328,0,152118,
0:06:22:996,0.000000,0.135103,0.000000,0.128844,0.000000,32.984102,0.000000,28.052464,0.000000,0.185200,0.000000,525.284600,0,135168,0,33,0.000000,1.627213,0.000000,1.551831,0.000000,397.268846,0.000000,2.515563,0.000000,0.170000,0.000000,1233.316800,0,623210496,0,152151,
0:06:23:996,0.000000,0.008192,0.000000,0.007812,0.000000,1.999974,0.000000,551.398450,0.000000,530.539500,0.000000,572.257400,0,8192,0,2,0.000000,1.622997,0.000000,1.547810,0.000000,396.239467,0.000000,2.522778,0.000000,0.170000,0.000000,1233.316800,0,623218688,0,152153,
0:06:24:994,0.000000,0.004104,0.000000,0.003914,0.000000,1.001909,0.000000,589.330200,0.000000,589.330200,0.000000,589.330200,0,4096,0,1,0.000000,1.618800,0.000000,1.543808,0.000000,395.214806,0.000000,2.526635,0.000000,0.170000,0.000000,1233.316800,0,623222784,0,152154,
0:06:25:995,0.000000,0.008180,0.000000,0.007801,0.000000,1.997157,0.000000,564.786500,0.000000,523.043700,0.000000,606.529300,0,8192,0,2,0.000000,1.614621,0.000000,1.539823,0.000000,394.194637,0.000000,2.534026,0.000000,0.170000,0.000000,1233.316800,0,623230976,0,152156,
0:06:26:994,0.000000,0.241800,0.000000,0.230599,0.000000,59.033253,0.000000,18.234915,0.000000,0.180000,0.000000,526.439800,0,241664,0,59,0.000000,1.611076,0.000000,1.536442,0.000000,393.329055,0.000000,2.540111,0.000000,0.170000,0.000000,1233.316800,0,623472640,0,152215,
0:06:27:996,0.000000,0.008183,0.000000,0.007804,0.000000,1.997851,0.000000,520.346750,0.000000,500.485000,0.000000,540.208500,0,8192,0,2,0.000000,1.606940,0.000000,1.532498,0.000000,392.319366,0.000000,2.546915,0.000000,0.170000,0.000000,1233.316800,0,623480832,0,152217,
0:06:28:995,0.000000,0.012298,0.000000,0.011728,0.000000,3.002332,0.000000,343.556433,0.000000,0.473900,0.000000,518.041300,0,12288,0,3,0.000000,1.602844,0.000000,1.528591,0.000000,391.319307,0.000000,2.553636,0.000000,0.170000,0.000000,1233.316800,0,623493120,0,152220,
0:06:29:994,0.000000,0.008201,0.000000,0.007821,0.000000,2.002102,0.000000,513.021750,0.000000,505.566800,0.000000,520.476700,0,8192,0,2,0.000000,1.598759,0.000000,1.524696,0.000000,390.322082,0.000000,2.560343,0.000000,0.170000,0.000000,1233.316800,0,623501312,0,152222,
0:06:30:995,0.000000,0.008182,0.000000,0.007803,0.000000,1.997469,0.000000,500.253600,0.000000,481.323100,0.000000,519.184100,0,8192,0,2,0.000000,1.594686,0.000000,1.520811,0.000000,389.327646,0.000000,2.566881,0.000000,0.170000,0.000000,1233.316800,0,623509504,0,152224,
0:06:31:994,0.000000,0.008200,0.000000,0.007820,0.000000,2.001885,0.000000,517.066350,0.000000,491.295100,0.000000,542.837600,0,8192,0,2,0.000000,1.590643,0.000000,1.516955,0.000000,388.340478,0.000000,2.573641,0.000000,0.170000,0.000000,1233.316800,0,623517696,0,152226,
0:06:32:995,0.000000,0.130899,0.000000,0.124835,0.000000,31.957774,0.000000,28.471063,0.000000,0.180000,0.000000,185.672300,0,131072,0,32,0.000000,1.586923,0.000000,1.513408,0.000000,387.432436,0.000000,2.579084,0.000000,0.170000,0.000000,1233.316800,0,623648768,0,152258,
0:06:33:994,0.000000,0.032801,0.000000,0.031281,0.000000,8.007979,0.000000,129.378275,0.000000,101.559300,0.000000,171.912400,0,32768,0,8,0.000000,1.582983,0.000000,1.509650,0.000000,386.470368,0.000000,2.585746,0.000000,0.170000,0.000000,1233.316800,0,623681536,0,152266,
0:06:34:994,0.000000,0.032776,0.000000,0.031258,0.000000,8.002036,0.000000,133.961288,0.000000,103.406200,0.000000,164.932400,0,32768,0,8,0.000000,1.579059,0.000000,1.505908,0.000000,385.512443,0.000000,2.592648,0.000000,0.170000,0.000000,1233.316800,0,623714304,0,152274,
0:06:35:995,0.000000,0.040920,0.000000,0.039024,0.000000,9.990127,0.000000,103.079640,0.000000,0.418700,0.000000,145.003200,0,40960,0,10,0.000000,1.575171,0.000000,1.502200,0.000000,384.563198,0.000000,2.599247,0.000000,0.170000,0.000000,1233.316800,0,623755264,0,152284,
0:06:36:995,0.000000,0.032771,0.000000,0.031253,0.000000,8.000716,0.000000,118.876700,0.000000,100.743500,0.000000,170.780500,0,32768,0,8,0.000000,1.571286,0.000000,1.498495,0.000000,383.614744,0.000000,2.605355,0.000000,0.170000,0.000000,1233.316800,0,623788032,0,152292,
0:06:37:994,0.000000,0.020504,0.000000,0.019554,0.000000,5.005862,0.000000,172.891640,0.000000,110.664400,0.000000,380.576300,0,20480,0,5,0.000000,1.567394,0.000000,1.494783,0.000000,382.664558,0.000000,2.610945,0.000000,0.170000,0.000000,1233.316800,0,623808512,0,152297,
0:06:38:995,0.000000,0.012269,0.000000,0.011701,0.000000,2.995474,0.000000,385.532100,0.000000,363.440000,0.000000,426.011900,0,12288,0,3,0.000000,1.563491,0.000000,1.491061,0.000000,381.711550,0.000000,2.618488,0.000000,0.170000,0.000000,1233.316800,0,623820800,0,152300,
0:06:39:996,0.000000,0.008190,0.000000,0.007811,0.000000,1.999611,0.000000,365.762050,0.000000,358.681500,0.000000,372.842600,0,8192,0,2,0.000000,1.559601,0.000000,1.487352,0.000000,380.762068,0.000000,2.623257,0.000000,0.170000,0.000000,1233.316800,0,623828992,0,152302,
0:06:40:995,0.000000,0.012289,0.000000,0.011720,0.000000,3.000348,0.000000,386.940900,0.000000,355.263400,0.000000,407.696100,0,12288,0,3,0.000000,1.555743,0.000000,1.483672,0.000000,379.820111,0.000000,2.630827,0.000000,0.170000,0.000000,1233.316800,0,623841280,0,152305,
0:06:41:995,0.000000,0.012290,0.000000,0.011721,0.000000,3.000571,0.000000,373.629033,0.000000,352.399300,0.000000,401.469300,0,12288,0,3,0.000000,1.551904,0.000000,1.480011,0.000000,378.882909,0.000000,2.638135,0.000000,0.170000,0.000000,1233.316800,0,623853568,0,152308,
0:06:42:994,0.000000,0.008198,0.000000,0.007818,0.000000,2.001533,0.000000,366.048200,0.000000,352.102000,0.000000,379.994400,0,8192,0,2,0.000000,1.548077,0.000000,1.476361,0.000000,377.948416,0.000000,2.642906,0.000000,0.170000,0.000000,1233.316800,0,623861760,0,152310,
0:06:43:995,0.000000,0.012278,0.000000,0.011709,0.000000,2.997619,0.000000,371.149900,0.000000,353.958000,0.000000,399.378700,0,12288,0,3,0.000000,1.544272,0.000000,1.472733,0.000000,377.019565,0.000000,2.650165,0.000000,0.170000,0.000000,1233.316800,0,623874048,0,152313,
0:06:44:994,0.000000,0.012297,0.000000,0.011727,0.000000,3.002222,0.000000,391.511467,0.000000,358.701200,0.000000,418.991100,0,12288,0,3,0.000000,1.540492,0.000000,1.469128,0.000000,376.096730,0.000000,2.657824,0.000000,0.170000,0.000000,1233.316800,0,623886336,0,152316,
0:06:45:995,0.000000,0.008189,0.000000,0.007810,0.000000,1.999368,0.000000,364.199450,0.000000,356.786300,0.000000,371.612600,0,8192,0,2,0.000000,1.536717,0.000000,1.465527,0.000000,375.174998,0.000000,2.662571,0.000000,0.170000,0.000000,1233.316800,0,623894528,0,152318,
0:06:46:996,0.000000,0.012278,0.000000,0.011709,0.000000,2.997521,0.000000,383.230033,0.000000,362.582000,0.000000,397.623400,0,12288,0,3,0.000000,1.532968,0.000000,1.461952,0.000000,374.259784,0.000000,2.670066,0.000000,0.170000,0.000000,1233.316800,0,623906816,0,152321,
0:06:47:995,0.000000,0.008197,0.000000,0.007817,0.000000,2.001241,0.000000,399.771550,0.000000,388.788400,0.000000,410.754700,0,8192,0,2,0.000000,1.529233,0.000000,1.458390,0.000000,373.347934,0.000000,2.675280,0.000000,0.170000,0.000000,1233.316800,0,623915008,0,152323,
0:06:48:994,0.000000,0.012304,0.000000,0.011734,0.000000,3.003943,0.000000,367.572933,0.000000,350.944600,0.000000,381.853300,0,12288,0,3,0.000000,1.525529,0.000000,1.454858,0.000000,372.443615,0.000000,2.682467,0.000000,0.170000,0.000000,1233.316800,0,623927296,0,152326,
0:06:49:994,0.000000,0.012284,0.000000,0.011715,0.000000,2.999122,0.000000,392.973133,0.000000,367.173700,0.000000,434.409400,0,12288,0,3,0.000000,1.521837,0.000000,1.451337,0.000000,371.542248,0.000000,2.690153,0.000000,0.170000,0.000000,1233.316800,0,623939584,0,152329,
0:06:50:994,0.000000,0.008194,0.000000,0.007814,0.000000,2.000510,0.000000,384.921600,0.000000,367.548400,0.000000,402.294800,0,8192,0,2,0.000000,1.518155,0.000000,1.447826,0.000000,370.643329,0.000000,2.695172,0.000000,0.170000,0.000000,1233.316800,0,623947776,0,152331,
0:06:51:994,0.000000,0.012283,0.000000,0.011714,0.000000,2.998808,0.000000,382.556400,0.000000,355.605900,0.000000,407.641600,0,12288,0,3,0.000000,1.514499,0.000000,1.444338,0.000000,369.750614,0.000000,2.702652,0.000000,0.170000,0.000000,1233.316800,0,623960064,0,152334,
0:06:52:995,0.000000,0.008183,0.000000,0.007804,0.000000,1.997830,0.000000,409.813750,0.000000,406.837200,0.000000,412.790300,0,8192,0,2,0.000000,1.510847,0.000000,1.440856,0.000000,368.859187,0.000000,2.707997,0.000000,0.170000,0.000000,1233.316800,0,623968256,0,152336,
0:06:53:994,0.000000,0.012305,0.000000,0.011735,0.000000,3.004064,0.000000,371.955167,0.000000,361.247700,0.000000,387.636200,0,12288,0,3,0.000000,1.507232,0.000000,1.437409,0.000000,367.976655,0.000000,2.715269,0.000000,0.170000,0.000000,1233.316800,0,623980544,0,152339,
0:06:54:994,0.000000,0.012283,0.000000,0.011714,0.000000,2.998792,0.000000,378.786567,0.000000,354.543700,0.000000,413.026100,0,12288,0,3,0.000000,1.503629,0.000000,1.433972,0.000000,367.096818,0.000000,2.722675,0.000000,0.170000,0.000000,1233.316800,0,623992832,0,152342,
0:06:55:995,0.000000,0.008185,0.000000,0.007806,0.000000,1.998387,0.000000,409.607350,0.000000,384.568000,0.000000,434.646700,0,8192,0,2,0.000000,1.500031,0.000000,1.430541,0.000000,366.218453,0.000000,2.728016,0.000000,0.170000,0.000000,1233.316800,0,624001024,0,152344,
0:06:56:995,0.000000,0.012292,0.000000,0.011723,0.000000,3.001031,0.000000,362.915000,0.000000,350.028200,0.000000,377.334400,0,12288,0,3,0.000000,1.496464,0.000000,1.427139,0.000000,365.347710,0.000000,2.735109,0.000000,0.170000,0.000000,1233.316800,0,624013312,0,152347,
0:06:57:994,0.000000,0.008196,0.000000,0.007816,0.000000,2.000986,0.000000,406.484450,0.000000,388.432800,0.000000,424.536100,0,8192,0,2,0.000000,1.492905,0.000000,1.423746,0.000000,364.478869,0.000000,2.740409,0.000000,0.170000,0.000000,1233.316800,0,624021504,0,152349,
0:06:58:994,0.000000,0.012287,0.000000,0.011718,0.000000,2.999837,0.000000,400.460500,0.000000,370.918400,0.000000,432.814900,0,12288,0,3,0.000000,1.489371,0.000000,1.420375,0.000000,363.616086,0.000000,2.748241,0.000000,0.170000,0.000000,1233.316800,0,624033792,0,152352,
0:06:59:995,0.000000,0.012277,0.000000,0.011708,0.000000,2.997316,0.000000,370.018333,0.000000,359.063200,0.000000,387.820100,0,12288,0,3,0.000000,1.485851,0.000000,1.417018,0.000000,362.756686,0.000000,2.755473,0.000000,0.170000,0.000000,1233.316800,0,624046080,0,152355,
0:07:00:994,0.000000,0.008201,0.000000,0.007821,0.000000,2.002199,0.000000,390.708250,0.000000,364.364600,0.000000,417.051900,0,8192,0,2,0.000000,1.482345,0.000000,1.413675,0.000000,361.900710,0.000000,2.760566,0.000000,0.170000,0.000000,1233.316800,0,624054272,0,152357,
0:07:01:995,0.000000,0.012277,0.000000,0.011708,0.000000,2.997286,0.000000,360.050567,0.000000,352.188500,0.000000,371.022900,0,12288,0,3,0.000000,1.478859,0.000000,1.410349,0.000000,361.049442,0.000000,2.767601,0.000000,0.170000,0.000000,1233.316800,0,624066560,0,152360,
0:07:02:994,0.000000,0.008200,0.000000,0.007820,0.000000,2.001877,0.000000,425.052100,0.000000,390.249600,0.000000,459.854600,0,8192,0,2,0.000000,1.475385,0.000000,1.407037,0.000000,360.201407,0.000000,2.773144,0.000000,0.170000,0.000000,1233.316800,0,624074752,0,152362,
0:07:03:995,0.000000,0.012276,0.000000,0.011708,0.000000,2.997172,0.000000,375.245433,0.000000,357.170800,0.000000,397.734300,0,12288,0,3,0.000000,1.471931,0.000000,1.403743,0.000000,359.358134,0.000000,2.780478,0.000000,0.170000,0.000000,1233.316800,0,624087040,0,152365,
0:07:04:994,0.000000,0.012298,0.000000,0.011728,0.000000,3.002394,0.000000,394.010733,0.000000,366.390500,0.000000,421.423000,0,12288,0,3,0.000000,1.468499,0.000000,1.400470,0.000000,358.520301,0.000000,2.788181,0.000000,0.170000,0.000000,1233.316800,0,624099328,0,152368,
0:07:05:995,0.000000,0.008188,0.000000,0.007809,0.000000,1.999105,0.000000,373.473850,0.000000,355.177200,0.000000,391.770500,0,8192,0,2,0.000000,1.465070,0.000000,1.397199,0.000000,357.683006,0.000000,2.793046,0.000000,0.170000,0.000000,1233.316800,0,624107520,0,152370,
0:07:06:995,0.000000,0.012285,0.000000,0.011716,0.000000,2.999329,0.000000,381.828300,0.000000,356.555900,0.000000,412.097900,0,12288,0,3,0.000000,1.461666,0.000000,1.393954,0.000000,356.852164,0.000000,2.800509,0.000000,0.170000,0.000000,1233.316800,0,624119808,0,152373,
0:07:07:995,0.000000,0.012291,0.000000,0.011721,0.000000,3.000676,0.000000,355.518633,0.000000,351.776500,0.000000,358.977600,0,12288,0,3,0.000000,1.458281,0.000000,1.390725,0.000000,356.025578,0.000000,2.807453,0.000000,0.170000,0.000000,1233.316800,0,624132096,0,152376,
0:07:08:995,0.000000,0.012288,0.000000,0.011718,0.000000,2.999891,0.000000,242.303133,0.000000,0.469100,0.000000,365.640200,0,12288,0,3,0.000000,1.454910,0.000000,1.387510,0.000000,355.202629,0.000000,2.812168,0.000000,0.170000,0.000000,1233.316800,0,624144384,0,152379,
0:07:09:994,0.000000,0.012294,0.000000,0.011724,0.000000,3.001417,0.000000,372.614833,0.000000,356.741700,0.000000,393.636000,0,12288,0,3,0.000000,1.451557,0.000000,1.384312,0.000000,354.383926,0.000000,2.819449,0.000000,0.170000,0.000000,1233.316800,0,624156672,0,152382,
0:07:10:995,0.000000,0.012275,0.000000,0.011707,0.000000,2.996905,0.000000,364.819333,0.000000,350.112800,0.000000,392.599500,0,12288,0,3,0.000000,1.448214,0.000000,1.381124,0.000000,353.567787,0.000000,2.826576,0.000000,0.170000,0.000000,1233.316800,0,624168960,0,152385,
0:07:11:995,0.000000,0.012286,0.000000,0.011717,0.000000,2.999467,0.000000,348.143433,0.000000,259.708100,0.000000,428.039600,0,12288,0,3,0.000000,1.444889,0.000000,1.377954,0.000000,352.756128,0.000000,2.833374,0.000000,0.170000,0.000000,1233.316800,0,624181248,0,152388,
